Input.video1,Input.video2,Input.video3,Input.video4,Input.video5,Input.action1,Input.action2,Input.action3,Input.action4,Input.action5,Input.reason1,Input.reason2,Input.reason3,Input.reason4,Input.reason5,Answer.category1.labels,Answer.category2.labels,Answer.category3.labels,Answer.category4.labels,Answer.category5.labels,Answer.others1,Answer.others2,Answer.others3,Answer.others4,Answer.others5,Answer.confidence1.high.on,Answer.confidence2.high.on,Answer.confidence3.high.on,Answer.confidence4.high.on,Answer.confidence5.high.on,Answer.why1,Answer.why2,Answer.why3,Answer.why4,Answer.why5,Answer.comment1,Answer.comment2,Answer.comment3,Answer.comment4,Answer.comment5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/bzzH3kS1g18+0:07:57+0:08:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Z9FkV0fLMpo+0:04:31+0:05:12.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-r4ZBVPfjAU+0:09:54+0:10:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qswVTHwzdOs+0:05:36+0:06:01.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'feel good', 'grateful']","['improve skills', 'make meal']","['experience different culture', 'vacation']","['get someplace', 'use gas']",['cleanse face'],none,none,none,none,none,False,False,True,False,False,mentioned,both,mentioned,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/bzzH3kS1g18+0:08:47+0:09:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/EayutNh2WKU+0:03:16+0:03:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-r4ZBVPfjAU+0:18:55+0:19:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ea7pxJS8mJ8+0:13:32+0:13:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],"['improve skills', 'make meal']",['I cannot find any reason mentioned verbally or shown visually in the video'],"['get someplace', 'use gas']",['cleanse face'],none,none,none,none,none,True,True,True,True,True,shown,shown,both,shown,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/bzzH3kS1g18+0:08:47+0:09:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/EayutNh2WKU+0:03:16+0:03:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-r4ZBVPfjAU+0:18:55+0:19:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ea7pxJS8mJ8+0:13:32+0:13:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'grateful']",['make meal'],"['vacation', 'visit people']",['do chores'],"['cleanse face', 'put on mask']",none,none,none,none,none,True,True,True,True,True,mentioned,shown,mentioned,mentioned,mentioned,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/giLzAgJOdSw+0:01:06+0:01:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/w-NeSFQqvy4+0:05:53+0:06:17.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/uqZKt9UbfLc+0:04:07+0:04:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z8L7BYVAlDQ+0:12:58+0:13:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['make meal'],['experience different culture'],['get someplace'],['clean arms and chest'],none,none,none,none,none,False,False,False,False,True,mentioned,mentioned,mentioned,mentioned,mentioned,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/giLzAgJOdSw+0:01:06+0:01:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/w-NeSFQqvy4+0:05:53+0:06:17.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/uqZKt9UbfLc+0:04:07+0:04:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z8L7BYVAlDQ+0:12:58+0:13:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['appreciate'],['improve skills'],['I cannot find any reason mentioned verbally or shown visually in the video'],['get someplace'],['clean arms and chest'],none,none,none,none,none,False,True,False,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/giLzAgJOdSw+0:01:06+0:01:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/w-NeSFQqvy4+0:05:53+0:06:17.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/uqZKt9UbfLc+0:04:07+0:04:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z8L7BYVAlDQ+0:12:58+0:13:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['feel good'],"['be healthy', 'improve skills', 'make meal']","['experience different culture', 'vacation']",['I cannot find any reason mentioned verbally or shown visually in the video'],['clean arms and chest'],none,none,none,none,none,True,True,False,False,True,mentioned,shown,mentioned,both,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/XeffMQh4Ts4+0:01:02+0:01:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z8L7BYVAlDQ+0:13:19+0:13:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z-oRyrh8e1g+0:06:16+0:06:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/R-uFJHLeaxY+0:16:20+0:16:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'feel good', 'grateful']",['make meal'],['vacation'],['get someplace'],"['cleanse face', 'remove mask']",none,none,none,none,none,True,True,True,True,True,both,both,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/XeffMQh4Ts4+0:01:02+0:01:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z8L7BYVAlDQ+0:13:19+0:13:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z-oRyrh8e1g+0:06:16+0:06:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/R-uFJHLeaxY+0:16:20+0:16:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'grateful']",['I cannot find any reason mentioned verbally or shown visually in the video'],['vacation'],['get someplace'],['remove mask'],none,none,none,none,none,True,False,False,True,True,mentioned,both,mentioned,mentioned,both,Video two had no valid answer but I had to select a reason.,Video two had no valid answer but I had to select a reason.,Video two had no valid answer but I had to select a reason.,Video two had no valid answer but I had to select a reason.,Video two had no valid answer but I had to select a reason.
https://github.com/OanaIgnat/miniclips/blob/main/no_check/XeffMQh4Ts4+0:01:02+0:01:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z8L7BYVAlDQ+0:13:19+0:13:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z-oRyrh8e1g+0:06:16+0:06:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/R-uFJHLeaxY+0:16:20+0:16:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'grateful']",['make meal'],['vacation'],['get someplace'],['remove mask'],none,none,none,none,none,True,True,False,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/XeffMQh4Ts4+0:08:30+0:08:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtfR_XBrfwg+0:01:14+0:02:01.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/n8sWdPfM1uI+0:07:59+0:08:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tZdil1pah_Y+0:02:08+0:02:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'grateful']",['I cannot find any reason mentioned verbally or shown visually in the video'],['I cannot find any reason mentioned verbally or shown visually in the video'],['get someplace'],"['cleanse face', 'remove mask']",none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/XeffMQh4Ts4+0:08:30+0:08:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtfR_XBrfwg+0:01:14+0:02:01.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/n8sWdPfM1uI+0:07:59+0:08:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tZdil1pah_Y+0:02:08+0:02:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'feel good', 'grateful']",['make meal'],['vacation'],['get someplace'],['cleanse face'],none,none,none,none,none,True,False,True,True,True,mentioned,both,mentioned,both,both,na,na,na,na,na
https://github.com/OanaIgnat/miniclips/blob/main/no_check/XeffMQh4Ts4+0:08:30+0:08:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtfR_XBrfwg+0:01:14+0:02:01.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/n8sWdPfM1uI+0:07:59+0:08:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tZdil1pah_Y+0:02:08+0:02:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'grateful']",['make meal'],['vacation'],['get someplace'],['cleanse face'],none,none,none,none,none,True,True,False,True,True,mentioned,both,mentioned,mentioned,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/uYU05Q1yP8c+0:00:17+0:00:33.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tmy2TAITBuY+0:06:06+0:06:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9tNu4AcDh-I+0:02:05+0:03:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Pb9rGFwlbx0+0:02:39+0:03:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['make meal'],['vacation'],['get someplace'],['cleanse face'],none,none,none,none,none,True,True,True,False,True,shown,both,mentioned,shown,both,nothing ,nothing ,nothing ,nothing ,nothing 
https://github.com/OanaIgnat/miniclips/blob/main/no_check/uYU05Q1yP8c+0:00:17+0:00:33.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tmy2TAITBuY+0:06:06+0:06:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9tNu4AcDh-I+0:02:05+0:03:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Pb9rGFwlbx0+0:02:39+0:03:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['make meal'],['visit people'],['get someplace'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,shown,shown,shown,shown,shown,good,good,good,good,good
https://github.com/OanaIgnat/miniclips/blob/main/no_check/uYU05Q1yP8c+0:00:17+0:00:33.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tmy2TAITBuY+0:06:06+0:06:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9tNu4AcDh-I+0:02:05+0:03:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Pb9rGFwlbx0+0:02:39+0:03:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['feel good', 'grateful']","['be healthy', 'improve skills']","['experience different culture', 'visit people']",['get someplace'],['cleanse face'],none,none,none,none,none,False,False,False,False,False,both,both,mentioned,mentioned,mentioned,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/TNtR7Yq6kHE+0:04:39+0:05:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/HvO-dSts3hM+0:05:48+0:06:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/r4C_OS0uQA4+0:03:43+0:04:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/iCB6EesfCGY+0:00:57+0:01:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['grateful', 'helped']",['improve skills'],['experience different culture'],['relax'],"['cleanse face', 'put on mask']",none,none,none,none,none,True,True,False,False,True,both,mentioned,mentioned,both,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/TNtR7Yq6kHE+0:04:39+0:05:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/HvO-dSts3hM+0:05:48+0:06:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/r4C_OS0uQA4+0:03:43+0:04:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/iCB6EesfCGY+0:00:57+0:01:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['improve skills'],['work'],['I cannot find any reason mentioned verbally or shown visually in the video'],"['cleanse face', 'put on mask']",none,none,none,none,none,True,False,True,False,True,mentioned,both,mentioned,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/TNtR7Yq6kHE+0:04:39+0:05:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/HvO-dSts3hM+0:05:48+0:06:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/r4C_OS0uQA4+0:03:43+0:04:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/iCB6EesfCGY+0:00:57+0:01:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['appreciate'],['I cannot find any reason mentioned verbally or shown visually in the video'],['visit people'],['do chores'],['put on mask'],none,none,none,none,none,True,True,True,False,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/DsectF8tQe0+0:00:22+0:00:45.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/D23z2FSL1Mw+0:04:45+0:05:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JTqESb9o8Lg+0:00:54+0:01:26.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JQ4DrlO53PE+0:04:29+0:05:07.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'grateful']",['make meal'],['experience different culture'],['get someplace'],['clean arms and chest'],none,none,none,none,none,True,False,True,True,True,mentioned,both,mentioned,mentioned,both,na,na,na,na,na
https://github.com/OanaIgnat/miniclips/blob/main/no_check/DsectF8tQe0+0:00:22+0:00:45.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/D23z2FSL1Mw+0:04:45+0:05:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JTqESb9o8Lg+0:00:54+0:01:26.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JQ4DrlO53PE+0:04:29+0:05:07.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['appreciate'],['make meal'],['experience different culture'],['get someplace'],"['clean arms and chest', 'put on mask']",none,none,none,none,none,True,False,True,False,True,both,both,both,both,both,none,none,none,none,none
